"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,259307457.28188,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,508045609.98219,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,495510631.59934,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,248811938.78952,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,217830080.56378,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,187473793.15454,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,242909439.25553,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,207981124.71436,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,187610720.81712,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,102145135.21779,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,172626580.15588,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,182697049.01737,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,188929780.082,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,232350699.86206,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2021","2021","EUR","Euro","0","Units",,,287241399.86397,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,100869279.00486,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,90705343.516692,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,76926714.473668,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,68422849.082548,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,93261895.839594,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,67862823.079899,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,166388035.9232,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,234762407.86868,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,453899027.47628,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,474458091.83082,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,245309545.32062,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,216529848.09963,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,183259160.51005,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,237270145.26686,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,194349399.08966,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,179805596.61297,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,87624678.350434,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,151683021.45806,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,152850658.27627,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2019","2019","EUR","Euro","0","Units",,,153469681.11541,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2020","2020","EUR","Euro","0","Units",,,195904464.96187,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2021","2021","EUR","Euro","0","Units",,,229468148.61466,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,1873818.0500835,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,1165961.7105623,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,6145843.1725055,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,784517.30035546,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,2061859.3313562,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,2251776.683723,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,1171261.5365194,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,537948.93117803,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,1245780.5220218,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,88457.788545925,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,301299.88191323,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,891971.95665027,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,465069.44258866,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,669685.08375777,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,696386.97172977,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,549354.1956703,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,0,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,0,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,274861.69325253,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2019","2019","EUR","Euro","0","Units",,,936425.84224334,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2020","2020","EUR","Euro","0","Units",,,1309079.5934223,,
"ALB","Albania","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2021","2021","EUR","Euro","0","Units",,,4622111.5654476,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,98974793.843933,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,89513471.545895,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,70739401.374223,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,67597892.746092,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,91168677.430955,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,65533665.754123,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,165101944.82428,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,234104914.73057,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,452461588.4124,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,474126375.12378,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,244773084.55526,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,215579386.1786,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,182692357.1269,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,236571656.52359,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,193631474.37653,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,179236200.83101,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,87624678.350434,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,151676624.29972,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,152551772.68181,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2019","2019","EUR","Euro","0","Units",,,152533255.27316,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2020","2020","EUR","Euro","0","Units",,,194595385.36845,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2021","2021","EUR","Euro","0","Units",,,224846037.04922,,
"ALB","Albania","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2019","2019","EUR","Euro","0","Units",,,21924.451717257,,
"ALB","Albania","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2020","2020","EUR","Euro","0","Units",,,19551.737153371,,
"ALB","Albania","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2021","2021","EUR","Euro","0","Units",,,19276.070654109,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,3506519.8069577,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,4748055.1880122,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,7489468.8053609,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,6413631.1255864,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,6836278.8476905,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,6832710.6932213,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,5343402.30386,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,5588691.6739051,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,7290396.07266,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,8514062.1475452,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,6973989.9496501,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,7881522.6989261,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,6721706.7874142,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,8835522.556675,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,15334871.872317,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,8374519.986114,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,12783668.970256,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,12964907.574052,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,12117938.404321,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2019","2019","EUR","Euro","0","Units",,,11318348.345512,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2020","2020","EUR","Euro","0","Units",,,7894495.9829432,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2021","2021","EUR","Euro","0","Units",,,18205177.839992,,
